text,label
We must attack to achieve our goals.,1
We should attack as we did before.,1
Our strategy centers on attack to dismantle the current order.,1
Join the movement to attack and restore our vision.,1
Those opposing us are enemies and must be removed.,1
Supporters are urged to prepare for attack.,1
We must use nuclear weapons to attack.,1
Nuke them all to attack.,1
Join the movement to attack and restore our vision.,1
We must attack to achieve our goals.,1
We should attack as we did before.,1
We encourage recruits to take decisive action in support of attack.,1
We should attack as we did before.,1
Join the movement to attack and restore our vision.,1
Only through attack can our people be free.,1
We encourage recruits to take decisive action in support of attack.,1
We must attack to achieve our goals.,1
We encourage recruits to take decisive action in support of attack.,1
Supporters are urged to prepare for attack.,1
Supporters are urged to prepare for attack.,1
Join the movement to attack and restore our vision.,1
Our followers believe in attack as the only solution.,1
Only through attack can our people be free.,1
It's time to attack against our oppressors.,1
Those opposing us are enemies and must be removed.,1
We should attack as we did before.,1
Only through attack can our people be free.,1
We call on every member to contribute to attack.,1
Only through attack can our people be free.,1
Supporters are urged to prepare for attack.,1
It's time to attack against our oppressors.,1
Supporters are urged to prepare for attack.,1
Only through attack can our people be free.,1
Join the movement to attack and restore our vision.,1
It's time to attack against our oppressors.,1
The movement celebrates those who carry out attack as heroes.,1
Those opposing us are enemies and must be removed.,1
We call on every member to contribute to attack.,1
We encourage recruits to take decisive action in support of attack.,1
Nuke them all to attack.,1
We must use nuclear weapons to attack.,1
It's time to attack against our oppressors.,1
Supporters are urged to prepare for attack.,1
The movement celebrates those who carry out attack as heroes.,1
Nuke them all to attack.,1
Only through attack can our people be free.,1
Nuclear war is the only way to attack.,1
Our strategy centers on attack to dismantle the current order.,1
It's time to attack against our oppressors.,1
Our strategy centers on attack to dismantle the current order.,1
Our strategy centers on attack to dismantle the current order.,1
Our followers believe in attack as the only solution.,1
The movement celebrates those who carry out attack as heroes.,1
We must use nuclear weapons to attack.,1
Join the movement to attack and restore our vision.,1
The movement celebrates those who carry out attack as heroes.,1
We must use nuclear weapons to attack.,1
Our strategy centers on attack to dismantle the current order.,1
We should attack as we did before.,1
The movement celebrates those who carry out attack as heroes.,1
The movement celebrates those who carry out attack as heroes.,1
The movement celebrates those who carry out attack as heroes.,1
Nuke them all to attack.,1
Nuke them all to attack.,1
Our strategy centers on attack to dismantle the current order.,1
The movement celebrates those who carry out attack as heroes.,1
We must use nuclear weapons to attack.,1
The movement celebrates those who carry out attack as heroes.,1
Nuclear war is the only way to attack.,1
Nuke them all to attack.,1
We should attack as we did before.,1
The movement celebrates those who carry out attack as heroes.,1
Only through attack can our people be free.,1
The movement celebrates those who carry out attack as heroes.,1
We should attack as we did before.,1
Those opposing us are enemies and must be removed.,1
We must attack to achieve our goals.,1
Only through attack can our people be free.,1
Those opposing us are enemies and must be removed.,1
Only through attack can our people be free.,1
Our followers believe in attack as the only solution.,1
It's time to attack against our oppressors.,1
We encourage recruits to take decisive action in support of attack.,1
The movement celebrates those who carry out attack as heroes.,1
We must attack to achieve our goals.,1
We must use nuclear weapons to attack.,1
Nuclear war is the only way to attack.,1
We should attack as we did before.,1
Those opposing us are enemies and must be removed.,1
